ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0048247,lymphocyte chemotaxis,11/957,35/13235,0.3142857142857143,4.346469622331691,5.534414253025654,2.213626761422668e-5,0.003198690670255755,0.0029393947924897285,Hsd3b7/Ccl2/Cxcl10/Slc8b1/Wnt5a/Adam8/Tmem102/Stk39/Ccl7/Ccr2/Cx3cl1,11
GO:0006690,icosanoid metabolic process,22/957,116/13235,0.1896551724137931,2.622869599682917,4.90117233039005,2.5089599302199833e-5,0.0035218628963345077,0.0032363696663800026,Cyp4a14/Cyp2b9/Cyp4a10/Cyp4a31/Cyp4a32/Acox1/Ephx1/Cyp2a22/Gsta1/Cyp2b13/Mgst3/Cyp2c38/Cyp2c39/Gpx1/Hpgds/Ces2e/Cyp2a4/Ces2c/Sphk1/Cyp4f18/Cyp1b1/Tlr2,22
GO:0120254,olefinic compound metabolic process,25/957,143/13235,0.17482517482517482,2.417775536897794,4.758939880981602,3.094185171393726e-5,0.004222703263071494,0.003880397719329734,Cyp4a14/Cyp2b9/Cyp4a10/Cyp4a31/Cyp4a32/Retsat/Aldh1a1/Ephx1/Cyp2a22/Cyp2b13/Mgst3/Cyp2c38/Cyp2c39/Egr1/Rdh16/Dhrs4/Gpx1/Lipe/Ces2e/Cyp2a4/Ephx2/Ces2c/Sphk1/Cyp1b1/Wnt4,25
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,28/957,170/13235,0.16470588235294117,2.2778289999385337,4.681448102619018,3.292511296687331e-5,0.004371921081249962,0.004017519474108667,Cd36/Cidea/Tlr5/Gpnmb/Ccn1/Syt11/Ccl2/Oas1g/Ptafr/Wnt5a/Oas2/Ephb2/Trem2/Clec7a/Cx3cr1/Spon2/Hspb1/Adam8/Oas3/Thbs1/Oas1a/Tlr1/Ccl4/Sirpa/Ccr2/Tlr2/Arhgef2/Cx3cl1,28
GO:0071230,cellular response to amino acid stimulus,17/957,79/13235,0.21518987341772153,2.9760062431385,4.917876803712878,3.893163869957612e-5,0.005033451077132039,0.004625423777908089,Hmgcs2/Col3a1/Col1a2/Cpeb1/Abcb1a/Grin3b/Col6a1/Col4a1/Col1a1/Castor2/Pdgfc/Cpeb4/Mmp2/Col16a1/Gclc/Col5a2/Rragd,17
GO:0007600,sensory perception,37/957,257/13235,0.14396887159533073,1.9910428584787903,4.479121390479526,4.299146715435278e-5,0.005415822516136801,0.0049767989912285855,Cd36/Sema5b/Aqp4/Adgrv1/Fam107b/Tmem120a/Or5m3b/Hexa/Serpinb6b/Psap/Ccl2/Gsdme/Cabp4/Elmod3/Dram2/Myh14/Eps8l2/Hexb/Abcb1a/Slc17a8/Gpx1/Unc119/Ntrk1/Col6a1/Bace1/Col1a1/Nrg1/Ccdc66/Or5m9/Ttc8/Scn8a/Cacnb3/Ccr2/Myo5a/Adora1/Cln6/Myc,37
GO:0015908,fatty acid transport,17/957,81/13235,0.20987654320987653,2.9025246075054505,4.794922508913244,5.454966533127304e-5,0.006700062644313612,0.006156934594890266,Cd36/Cyp4a10/Cyp4a31/Cyp4a32/Crot/Slc27a1/Plin2/Ucp2/Fabp2/Pla2g6/Pparg/Acsl1/Abcd2/Slc27a2/Cpt1b/Thbs1/Fabp7,17
GO:0071706,tumor necrosis factor superfamily cytokine production,28/957,176/13235,0.1590909090909091,2.2001757385769927,4.474906194182102,6.230123539427055e-5,0.007269295732475455,0.006680023867202422,Cd36/Cidea/Tlr5/Gpnmb/Ccn1/Syt11/Ccl2/Oas1g/Ptafr/Wnt5a/Oas2/Ephb2/Trem2/Clec7a/Cx3cr1/Spon2/Hspb1/Adam8/Oas3/Thbs1/Oas1a/Tlr1/Ccl4/Sirpa/Ccr2/Tlr2/Arhgef2/Cx3cl1,28
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,20/957,106/13235,0.18867924528301888,2.6093728435953554,4.644420109386041,6.243317928304741e-5,0.007269295732475455,0.006680023867202422,Cd36/Ccn1/Ccl2/Oas1g/Ptafr/Wnt5a/Oas2/Ephb2/Clec7a/Spon2/Hspb1/Adam8/Oas3/Thbs1/Oas1a/Tlr1/Ccl4/Ccr2/Tlr2/Arhgef2,20
GO:0071216,cellular response to biotic stimulus,33/957,223/13235,0.14798206278026907,2.0465439925777025,4.400232382753117,6.362298320709232e-5,0.007269295732475455,0.006680023867202422,Cd36/Raet1a/Hadhb/Hmgcs2/Plscr2/Ccl2/Cxcl10/Serpine1/Stap1/Cebpe/Abcb1a/Ptafr/Wnt5a/Gbp6/Ephb2/Trem2/Gbp10/Gbp3/Clec7a/Cx3cr1/Txnip/Spon2/Pde4d/Cd300lb/Tnip1/Ankrd1/Tlr1/Sirpa/Tlr2/Cda/Gbp2/Acod1/Cx3cl1,33
GO:0032680,regulation of tumor necrosis factor production,27/957,168/13235,0.16071428571428573,2.222626511419615,4.4524415162647575,7.00493462176535e-5,0.007692754785859645,0.007069156004274808,Cd36/Cidea/Tlr5/Gpnmb/Ccn1/Syt11/Ccl2/Oas1g/Ptafr/Wnt5a/Oas2/Ephb2/Trem2/Clec7a/Cx3cr1/Spon2/Hspb1/Oas3/Thbs1/Oas1a/Tlr1/Ccl4/Sirpa/Ccr2/Tlr2/Arhgef2/Cx3cl1,27
GO:0001659,temperature homeostasis,26/957,159/13235,0.16352201257861634,2.2614564644493074,4.467567185982015,7.046081118739753e-5,0.007692754785859645,0.007069156004274808,Clstn3/Cd36/Pctp/Cidea/Slc27a1/Ucp2/Fgf21/Aldh1a1/Decr1/Pparg/Il1rn/Acsl1/Hadh/Acadl/Egr1/Cpt2/Gpx1/Abhd6/Lcn2/G0s2/Pdgfc/Adamts5/Zfp423/Abat/Ccr2/Adora1,26
GO:0008347,glial cell migration,14/957,60/13235,0.23333333333333334,3.226924416579589,4.8266244637604085,7.284039850589228e-5,0.0077796712578141036,0.007149026754960457,Rtn4/Idh2/Ccl2/Stap1/Sun2/Fas/Hexb/Col3a1/Trem2/Cx3cr1/Matn2/Vcan/Ccr2/Cx3cl1,14
GO:0048285,organelle fission,51/957,407/13235,0.12530712530712532,1.7329569523926893,4.193087422225979,7.841773608701432e-5,0.008197156114797901,0.007532668982692148,Pex11a/Acox1/Ucp2/Pparg/Xrcc3/Btc/Acot8/Zwilch/Cpeb1/Ppp2r2d/Ccnb1/Mybl1/Wnt5a/Klhdc8b/Smpd3/Mapk15/Rad51/Rad1/Cdc20/Reep4/Prc1/Mad2l1/Ggnbp1/Cenpe/Ncapg2/Nuf2/Kifc1/Nusap1/Chtf18/Tpx2/Aurkb/Uhrf1/Cdk1/Obsl1/Pdgfrb/Smc2/Sphk1/Ncapg/Nsl1/Espl1/Top2a/Rad54b/Kif15/Fignl1/Kntc1/Ago4/Kif22/Spdl1/Ube2c/Cenpi/Wnt4,51
GO:0051304,chromosome separation,16/957,76/13235,0.21052631578947367,2.9115107518011327,4.665624870658704,8.627671256749428e-5,0.008751799982726625,0.00804235168262815,Xrcc3/Zwilch/Ccnb1/Mapk15/Cdc20/Mad2l1/Cenpe/Ncapg2/Nuf2/Aurkb/Smc2/Espl1/Top2a/Kntc1/Spdl1/Ube2c,16
GO:0071219,cellular response to molecule of bacterial origin,30/957,198/13235,0.15151515151515152,2.0954054653114214,4.335671656178918,8.728642360138503e-5,0.008751799982726625,0.00804235168262815,Cd36/Raet1a/Hadhb/Hmgcs2/Plscr2/Ccl2/Cxcl10/Serpine1/Stap1/Cebpe/Abcb1a/Ptafr/Wnt5a/Gbp6/Ephb2/Trem2/Gbp10/Gbp3/Cx3cr1/Spon2/Pde4d/Cd300lb/Tnip1/Ankrd1/Tlr1/Sirpa/Tlr2/Gbp2/Acod1/Cx3cl1,30
GO:0015909,long-chain fatty acid transport,12/957,47/13235,0.2553191489361702,3.5309811245247777,4.85272952158215,9.339361680322997e-5,0.009176856787085377,0.00843295205198007,Cd36/Slc27a1/Plin2/Ucp2/Fabp2/Pla2g6/Pparg/Acsl1/Abcd2/Slc27a2/Cpt1b/Thbs1,12
GO:0032963,collagen metabolic process,19/957,101/13235,0.18811881188118812,2.601622231188636,4.510866651093028,9.856079532420837e-5,0.009494689949565406,0.008725020663478425,Mmp12/Pparg/Ccl2/Serpine1/Col1a2/Mmp13/Tram2/Serpinh1/Col6a1/Rcn3/Col1a1/Smpd3/Mmp2/Mrc2/Col5a1/Pdgfrb/P3h2/Wnt4/Adamts2,19
GO:0010876,lipid localization,50/957,404/13235,0.12376237623762376,1.7115935731504184,4.05536703549195,1.254990312340652e-4,0.011857245008710812,0.010896059614633719,Cidec/Osbpl3/Clstn3/Cd36/Cyp4a10/Cyp4a31/Pctp/Cyp4a32/Crot/Cidea/Fitm2/Slc27a1/Slc25a20/Plin2/Ucp2/Atp9a/Fitm1/Abcb4/Fabp2/Pla2g6/Pparg/Abcc3/Stat5a/Osbpl5/Abcg2/Acsl1/Hexa/Apoa4/Abcd2/Ces1g/Plscr2/Psap/Ttpa/Slc27a2/Slc25a10/Hexb/Cpt1b/Abcb1a/Cpt1a/Trem2/Hilpda/Mest/Nrg1/Nme4/Thbs1/Stoml1/Anxa2/Vldlr/Fabp7/Atp8b4,50
GO:0032640,tumor necrosis factor production,27/957,174/13235,0.15517241379310345,2.1459842179223867,4.2481785881824425,1.2896489430364968e-4,0.011954802371959073,0.01098570867265846,Cd36/Cidea/Tlr5/Gpnmb/Ccn1/Syt11/Ccl2/Oas1g/Ptafr/Wnt5a/Oas2/Ephb2/Trem2/Clec7a/Cx3cr1/Spon2/Hspb1/Oas3/Thbs1/Oas1a/Tlr1/Ccl4/Sirpa/Ccr2/Tlr2/Arhgef2/Cx3cl1,27
GO:0001774,microglial cell activation,11/957,42/13235,0.2619047619047619,3.6220580186097426,4.751523490344363,1.4218520460564023e-4,0.012936220559768712,0.011887570030284426,Pparg/Ifngr2/Jun/Syt11/Stap1/Trem2/Cx3cr1/Tlr1/Sphk1/Tlr2/Cx3cl1,11
GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,6/957,13/13235,0.46153846153846156,6.382927417410176,5.420999199554465,1.5515735392753404e-4,0.013702668404261858,0.012591887213489262,Etfdh/Acad12/Acadm/Acad10/Acadl/Acads,6
GO:0000280,nuclear division,45/957,355/13235,0.1267605633802817,1.7530575301337805,4.015338104007047,1.5618754948883859e-4,0.013702668404261858,0.012591887213489262,Xrcc3/Btc/Zwilch/Cpeb1/Ppp2r2d/Ccnb1/Mybl1/Wnt5a/Klhdc8b/Smpd3/Mapk15/Rad51/Rad1/Cdc20/Reep4/Prc1/Mad2l1/Cenpe/Ncapg2/Nuf2/Kifc1/Nusap1/Chtf18/Tpx2/Aurkb/Uhrf1/Cdk1/Obsl1/Pdgfrb/Smc2/Sphk1/Ncapg/Nsl1/Espl1/Top2a/Rad54b/Kif15/Fignl1/Kntc1/Ago4/Kif22/Spdl1/Ube2c/Cenpi/Wnt4,45
GO:0032760,positive regulation of tumor necrosis factor production,19/957,105/13235,0.18095238095238095,2.5025128128576406,4.315371511588622,1.6851359738209235e-4,0.014524689542775785,0.013347272745554832,Cd36/Ccn1/Ccl2/Oas1g/Ptafr/Wnt5a/Oas2/Ephb2/Clec7a/Spon2/Hspb1/Oas3/Thbs1/Oas1a/Tlr1/Ccl4/Ccr2/Tlr2/Arhgef2,19
GO:0019373,epoxygenase P450 pathway,9/957,30/13235,0.3,4.148902821316614,4.820459097421509,1.858350454477182e-4,0.01574150997042482,0.014465453900639988,Cyp2b9/Cyp4a10/Cyp4a31/Cyp4a32/Cyp2a22/Cyp2b13/Cyp2c38/Cyp2c39/Cyp2a4,9
GO:1901615,organic hydroxy compound metabolic process,53/957,445/13235,0.11910112359550562,1.6471299590245734,3.876805017005841,2.1286857147136901e-4,0.017725818502353153,0.016288908172001813,Aldh3a2/Acaa1b/Aldh1a7/Mogat1/Pctp/Retsat/Aldh1a1/Hmgcs2/Gnai1/Insig2/Ephx1/Apoa4/Hsd3b7/Ces1g/Idh2/Gk/Acaa1a/Acadl/Acox2/Nqo1/Hmgcs1/Ttpa/Cyp8b1/Slc27a2/Tpk1/Rdh16/Dhrs4/Sptlc3/Lipo3/Mas1/Ptafr/Wnt5a/Lipe/Grk3/Dio1/Ces2e/Ephx2/Sult1b1/Abat/Ces2c/Sphk1/Cyp4f18/Hao2/Impa2/Slc16a2/Saa1/Vldlr/Cyp1b1/Myo5a/Plek/Cln6/Synj2/Wnt4,53
GO:0071222,cellular response to lipopolysaccharide,28/957,190/13235,0.14736842105263157,2.038057526260793,4.023591665255507,2.3896680868974978e-4,0.01956739885154568,0.017981204253865558,Cd36/Raet1a/Hadhb/Hmgcs2/Plscr2/Ccl2/Cxcl10/Serpine1/Stap1/Cebpe/Abcb1a/Ptafr/Wnt5a/Gbp6/Ephb2/Trem2/Gbp10/Gbp3/Cx3cr1/Spon2/Pde4d/Cd300lb/Tnip1/Ankrd1/Sirpa/Gbp2/Acod1/Cx3cl1,28
GO:0009612,response to mechanical stimulus,26/957,172/13235,0.1511627906976744,2.090532429345581,4.019009792242751,2.617856253033178e-4,0.02108447175598689,0.019375298480171357,Csrp3/Adgrv1/Tmem120a/Map3k14/Jun/Ccl2/Foxp2/Col3a1/Tnc/Ntrk1/Col6a1/Lrp11/Postn/Txnip/Bace1/Col1a1/Atat1/Thbs1/Fosb/Mmp2/Gclc/Ankrd1/Cacnb3/Krt5/Piezo1/Myc,26
GO:0009611,response to wounding,54/957,460/13235,0.11739130434782609,1.62348371268911,3.7998048594216787,2.6811762309881436e-4,0.021246159391685077,0.019523879210030813,Cd36/Abhd2/Mmp12/Pparg/Sulf2/S100a10/Apoa4/Tafa5/Jun/Ccn1/Syt11/Ccl2/Serpine1/Sytl4/Hps4/Anxa5/Pvt1/Entpd2/Col3a1/A330069E16Rik/Gpx1/Tnc/Wnt5a/Ntrk1/Ephb2/Trem2/Col6a1/Tfpi2/Neat1/Clec7a/Fermt1/Timp1/Nrg1/Thbs1/Nol3/Mmp2/Fkbp10/Col5a1/Anxa2/Xylt1/Zfp36l2/Cdk1/Selp/Inhbb/Matn2/Evl/Ccr2/Plat/Plau/Adra2b/Plek/Svep1/Cx3cl1/Wnt4,54
GO:0002269,leukocyte activation involved in inflammatory response,11/957,45/13235,0.24444444444444444,3.3805874840357597,4.465866378765427,2.7602355848764754e-4,0.021525456235711306,0.019780535377669512,Pparg/Ifngr2/Jun/Syt11/Stap1/Trem2/Cx3cr1/Tlr1/Sphk1/Tlr2/Cx3cl1,11
GO:0002685,regulation of leukocyte migration,28/957,192/13235,0.14583333333333334,2.016827760362243,3.9622965936844787,2.8524722576151314e-4,0.021560301848712524,0.01981255629621263,Rtn4/Mpp1/Gdf15/Ccl2/Cxcl10/Serpine1/Stap1/Slc8b1/Ptafr/Wnt5a/Trem2/Cx3cr1/Smpd3/Adam8/Thbs1/Tmem102/Stk39/Ccl7/Selp/Myo1f/Vegfc/Lgals3/Ccr2/Tlr2/Adora1/Cd200r1/Cx3cl1/Slamf8,28
GO:0009636,response to toxic substance,28/957,192/13235,0.14583333333333334,2.016827760362243,3.9622965936844787,2.8524722576151314e-4,0.021560301848712524,0.01981255629621263,Cd36/Aldh1a7/Aldh1a1/Abcg2/Slc47a1/Ephx1/Apoa4/Gsta1/Nqo1/Ttpa/Fas/Mgst3/Srxn1/Gpx7/Aifm2/Abcb1a/Gpx1/Mt2/Col6a1/Lcn2/Ephx2/Mt1/Scn8a/Cdk1/Fbln5/Inhbb/Cyp1b1/Mt4,28
GO:0050954,sensory perception of mechanical stimulus,21/957,127/13235,0.16535433070866143,2.286796830646953,4.068003765178044,2.903810223632629e-4,0.02161578731622289,0.01986354393805478,Aqp4/Adgrv1/Fam107b/Tmem120a/Hexa/Serpinb6b/Psap/Gsdme/Elmod3/Myh14/Eps8l2/Hexb/Slc17a8/Gpx1/Ntrk1/Col6a1/Bace1/Col1a1/Scn8a/Cacnb3/Myc,21
GO:1905818,regulation of chromosome separation,14/957,68/13235,0.20588235294117646,2.8472862499231666,4.263663834301194,3.00961158479767e-4,0.02204338063765855,0.020256475206469948,Xrcc3/Zwilch/Ccnb1/Mapk15/Cdc20/Mad2l1/Cenpe/Ncapg2/Nuf2/Aurkb/Smc2/Kntc1/Spdl1/Ube2c,14
GO:0046942,carboxylic acid transport,35/957,262/13235,0.13358778625954199,1.8474758110188487,3.8680801760279513,3.050986939468311e-4,0.02204338063765855,0.020256475206469948,Cd36/Cyp4a10/Cyp4a31/Cyp4a32/Crot/Slc27a1/Plin2/Ucp2/Abcb4/Fabp2/Pla2g6/Pparg/Abcc3/Il1rn/Abcg2/Slc47a1/Acsl1/Abcd2/Slc16a13/Ces1g/Mpc1/Psap/Slc27a2/Slc25a10/Slc13a3/Slc16a7/Cpt1b/Abcb1a/Slc17a8/Thbs1/Abat/Fabp7/Rgs2/Adora1/Myc,35
GO:0015849,organic acid transport,35/957,263/13235,0.13307984790874525,1.8404511881632637,3.843479944692302,3.2817223536648715e-4,0.023366814381964515,0.021472627269059703,Cd36/Cyp4a10/Cyp4a31/Cyp4a32/Crot/Slc27a1/Plin2/Ucp2/Abcb4/Fabp2/Pla2g6/Pparg/Abcc3/Il1rn/Abcg2/Slc47a1/Acsl1/Abcd2/Slc16a13/Ces1g/Mpc1/Psap/Slc27a2/Slc25a10/Slc13a3/Slc16a7/Cpt1b/Abcb1a/Slc17a8/Thbs1/Abat/Fabp7/Rgs2/Adora1/Myc,35
GO:0009582,detection of abiotic stimulus,13/957,61/13235,0.21311475409836064,2.94730801514295,4.255773038728032,3.4347330262556313e-4,0.02410691908284845,0.02215273676633143,Sema5b/Csrp3/Adgrv1/Tmem120a/Cabp4/Ntrk1/Bace1/Nrg1/Ccdc66/Cacnb3/Adora1/Piezo1/Myc,13
GO:0071674,mononuclear cell migration,25/957,166/13235,0.15060240963855423,2.0827825408215936,3.919329974904564,3.6126450239332174e-4,0.02499848591913225,0.022972030404224717,Nlrp12/Rtn4/Gnai1/Hsd3b7/Trpm4/Ccl2/Cxcl10/Serpine1/Stap1/Slc8b1/Wnt5a/Trem2/Cx3cr1/Adam8/Thbs1/Tmem102/Mmp2/Stk39/Ccl7/Lgals3/Sirpa/Ccr2/Cd200r1/Cx3cl1/Slamf8,25
GO:0010889,regulation of sequestering of triglyceride,6/957,15/13235,0.4,5.5318704284221525,4.902810481043307,3.99024637578805e-4,0.02697585699395583,0.024789109590469233,Cidea/Fitm2/Plin2/Fitm1/Pparg/Trem2,6
GO:0051783,regulation of nuclear division,20/957,121/13235,0.1652892561983471,2.2858968712488235,3.9670616954333857,4.0333482744326607e-4,0.02697585699395583,0.024789109590469233,Xrcc3/Btc/Zwilch/Ccnb1/Wnt5a/Smpd3/Rad1/Cdc20/Mad2l1/Cenpe/Nuf2/Nusap1/Aurkb/Obsl1/Pdgfrb/Sphk1/Kntc1/Spdl1/Ube2c/Wnt4,20
GO:0009581,detection of external stimulus,13/957,62/13235,0.20967741935483872,2.8997707890922575,4.185934458125378,4.0631252138260363e-4,0.02697585699395583,0.024789109590469233,Sema5b/Csrp3/Adgrv1/Tmem120a/Cabp4/Ntrk1/Bace1/Nrg1/Ccdc66/Cacnb3/Adora1/Piezo1/Myc,13
GO:0015711,organic anion transport,41/957,329/13235,0.12462006079027356,1.7234550726847133,3.7098077509552723,4.305359906513923e-4,0.02820297762760387,0.025916755984615042,Cd36/Cyp4a10/Cyp4a31/Cyp4a32/Crot/Slc27a1/Plin2/Ucp2/Abcb4/Fabp2/Slc25a42/Pla2g6/Pparg/Abcc3/Il1rn/Abcg2/Slc47a1/Acsl1/Abcd2/Slc16a13/Ces1g/Mpc1/Psap/Slc22a27/Slc27a2/Slc25a10/Slc13a3/Slc16a7/Slc25a47/Slc22a29/Cpt1b/Abcb1a/Slc17a8/Slc4a4/Slc22a26/Thbs1/Abat/Fabp7/Rgs2/Adora1/Myc,41
GO:0150104,transport across blood-brain barrier,7/957,21/13235,0.3333333333333333,4.609892023685126,4.621941320820753,4.776719030848757e-4,0.030477948829298624,0.028007310899945754,Cd36/Slc22a5/Slc27a1/Abcg2/Abcb1a/Flvcr2/Slc16a2,7
GO:1901623,regulation of lymphocyte chemotaxis,7/957,21/13235,0.3333333333333333,4.609892023685126,4.621941320820753,4.776719030848757e-4,0.030477948829298624,0.028007310899945754,Cxcl10/Slc8b1/Wnt5a/Tmem102/Stk39/Ccl7/Ccr2,7
GO:0046394,carboxylic acid biosynthetic process,36/957,279/13235,0.12903225806451613,1.7844743317490814,3.69728636679443,4.925446249863739e-4,0.031023996699462243,0.028509094420601316,Cyp4a14/Cyp4a10/Cyp4a31/Cyp4a32/Aldh1a1/Abhd2/Agxt2/Decr2/Acsf3/Insig2/Bhmt/Apoa4/Abcd2/Acsm3/Ces1g/Bhmt1b/Acadl/Acox2/Cyp8b1/Mgst3/Slc27a2/Mthfr/Hsd17b12/Rdh16/Trib3/Ugdh/Elovl7/Pdk4/Hpgds/Uros/Plod2/Gstm4/Abat/Sphk1/Myo5a/Plp1,36
GO:0043200,response to amino acid,19/957,114/13235,0.16666666666666666,2.304946011842563,3.906602484042542,5.011944744240232e-4,0.03116922092209147,0.028642546313186357,Hmgcs2/Nqo1/Ccl2/Col3a1/Col1a2/Cpeb1/Abcb1a/Grin3b/Col6a1/Col4a1/Col1a1/Castor2/Pdgfc/Cpeb4/Mmp2/Col16a1/Gclc/Col5a2/Rragd,19
GO:0140014,mitotic nuclear division,33/957,249/13235,0.13253012048192772,1.8328486359230025,3.703955604234133,5.172038415057407e-4,0.0317627809164713,0.029187990476554234,Xrcc3/Btc/Zwilch/Ppp2r2d/Ccnb1/Klhdc8b/Smpd3/Cdc20/Reep4/Prc1/Mad2l1/Cenpe/Ncapg2/Nuf2/Kifc1/Nusap1/Tpx2/Aurkb/Uhrf1/Cdk1/Obsl1/Pdgfrb/Smc2/Sphk1/Ncapg/Nsl1/Espl1/Kif15/Kntc1/Kif22/Spdl1/Ube2c/Cenpi,33
GO:0014910,regulation of smooth muscle cell migration,17/957,97/13235,0.17525773195876287,2.423757661937541,3.929117640938678,5.373352566819839e-4,0.03222114093194548,0.02960919439448813,Abhd2/Pparg/Tafa5/Serpine1/Lpar1/Egr1/Adamts1/S100a11/Postn/Pde4d/Pdgfrb/S1pr2/Cyp1b1/Myo5a/Plau/Nr4a3/Myc,17
GO:0071677,positive regulation of mononuclear cell migration,15/957,80/13235,0.1875,2.593064263322884,3.9899787449273854,5.377841555911926e-4,0.03222114093194548,0.02960919439448813,Rtn4/Ccl2/Cxcl10/Serpine1/Wnt5a/Trem2/Cx3cr1/Adam8/Thbs1/Tmem102/Stk39/Ccl7/Lgals3/Ccr2/Cx3cl1,15
GO:1905517,macrophage migration,12/957,56/13235,0.21428571428571427,2.963502015226153,4.1107574767681525,5.458409516514513e-4,0.03230983849956121,0.029690701859645847,Rtn4/Ccl2/Stap1/Trem2/Cx3cr1/Thbs1/Mmp2/Lgals3/Ccr2/Cd200r1/Cx3cl1/Slamf8,12
GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway,6/957,16/13235,0.375,5.186128526645768,4.677469538647776,5.995858779126832e-4,0.033750398986826344,0.031014486004798916,Gpc1/Sulf2/Wnt5a/Thbs1/Sulf1/Wnt4,6
GO:1903978,regulation of microglial cell activation,6/957,16/13235,0.375,5.186128526645768,4.677469538647776,5.995858779126832e-4,0.033750398986826344,0.031014486004798916,Pparg/Syt11/Stap1/Trem2/Sphk1/Cx3cl1,6
GO:0051985,negative regulation of chromosome segregation,11/957,49/13235,0.22448979591836735,3.1046211588083508,4.1205307179930175,6.071230202479139e-4,0.033750398986826344,0.031014486004798916,Xrcc3/Zwilch/Ccnb1/Cdc20/Mad2l1/Cenpe/Nuf2/Chtf18/Aurkb/Kntc1/Spdl1,11
GO:0032652,regulation of interleukin-1 production,17/957,98/13235,0.17346938775510204,2.399025440897362,3.880862622053728,6.072586578919793e-4,0.033750398986826344,0.031014486004798916,Cd36/Nlrp12/Aqp4/Ccn1/Egr1/S1pr3/Wnt5a/Trem2/Clec7a/Cx3cr1/Hspb1/Sphk1/Sirpa/Tlr2/Ifi213/Ifi209/Cx3cl1,17
GO:0000727,double-strand break repair via break-induced replication,5/957,11/13235,0.45454545454545453,6.2862163959342645,4.896633271771061,6.25134603663993e-4,0.033750398986826344,0.031014486004798916,Mcm5/Mcm4/Mcm2/Gins2/Mcm6,5
GO:0070106,interleukin-27-mediated signaling pathway,5/957,11/13235,0.45454545454545453,6.2862163959342645,4.896633271771061,6.25134603663993e-4,0.033750398986826344,0.031014486004798916,Oas1g/Oas2/Oasl2/Oas3/Oas1a,5
GO:0071294,cellular response to zinc ion,5/957,11/13235,0.45454545454545453,6.2862163959342645,4.896633271771061,6.25134603663993e-4,0.033750398986826344,0.031014486004798916,Gpr39/Mt2/Gabrb3/Mt1/Mt4,5
GO:0150079,negative regulation of neuroinflammatory response,5/957,11/13235,0.45454545454545453,6.2862163959342645,4.896633271771061,6.25134603663993e-4,0.033750398986826344,0.031014486004798916,Pparg/Syt11/Trem2/Cd200r1/Cx3cl1,5
GO:0016053,organic acid biosynthetic process,36/957,283/13235,0.127208480565371,1.7592520797102251,3.6045288808225333,6.437998815795376e-4,0.034350648227460784,0.03156607716318239,Cyp4a14/Cyp4a10/Cyp4a31/Cyp4a32/Aldh1a1/Abhd2/Agxt2/Decr2/Acsf3/Insig2/Bhmt/Apoa4/Abcd2/Acsm3/Ces1g/Bhmt1b/Acadl/Acox2/Cyp8b1/Mgst3/Slc27a2/Mthfr/Hsd17b12/Rdh16/Trib3/Ugdh/Elovl7/Pdk4/Hpgds/Uros/Plod2/Gstm4/Abat/Sphk1/Myo5a/Plp1,36
GO:0010232,vascular transport,7/957,22/13235,0.3181818181818182,4.400351477153985,4.456276734118075,6.57227953059498e-4,0.034350648227460784,0.03156607716318239,Cd36/Slc22a5/Slc27a1/Abcg2/Abcb1a/Flvcr2/Slc16a2,7
GO:0018904,ether metabolic process,7/957,22/13235,0.3181818181818182,4.400351477153985,4.456276734118075,6.57227953059498e-4,0.034350648227460784,0.03156607716318239,Nceh1/Pla2g6/Chpt1/Ephx1/Lipe/Pxmp4/Ephx2,7
GO:0014909,smooth muscle cell migration,18/957,108/13235,0.16666666666666666,2.304946011842563,3.8015385518764706,6.971108822023374e-4,0.03567610171104254,0.03278408523866037,Abhd2/Pparg/Tafa5/Serpine1/Lpar1/Egr1/Adamts1/S100a11/Postn/Pde4d/Pdgfrb/S1pr2/Cyp1b1/Myo5a/Plat/Plau/Nr4a3/Myc,18
GO:0098754,detoxification,18/957,108/13235,0.16666666666666666,2.304946011842563,3.8015385518764706,6.971108822023374e-4,0.03567610171104254,0.03278408523866037,Cd36/Aldh1a7/Aldh1a1/Abcg2/Slc47a1/Apoa4/Gsta1/Nqo1/Mgst3/Srxn1/Gpx7/Aifm2/Abcb1a/Gpx1/Mt2/Mt1/Fbln5/Mt4,18
GO:0006672,ceramide metabolic process,15/957,82/13235,0.18292682926829268,2.5298187934857403,3.8794684785104243,7.054191619473736e-4,0.03572911693450976,0.03283280288217347,Pla2g6/Degs1l/Hexa/Gal3st1/Ccn1/Psap/Hexb/Sptlc3/Smpd3/Agk/Cers6/Sphk1/Cln6/Cyp4f39/Cerk,15
GO:0010883,regulation of lipid storage,12/957,58/13235,0.20689655172413793,2.8613122905631823,3.9660911255944424,7.626761064459786e-4,0.037650660517793415,0.034598580128084665,Clstn3/Cd36/Cidea/Fitm2/Plin2/Fitm1/Pparg/Ces1g/Cpt1a/Trem2/Hilpda/Mest,12
